begin
 atom    -5.7466849090    -4.0072169918    -8.1427054326     H     0.473766   0.00    -0.0013531864   -0.0010969087   -0.0010676616 
 atom    -2.0551301667     6.8396587568    -5.7639068478    Al     1.563484   0.00     0.0115064309    0.0167819572   -0.0033362379 
 atom    -7.1776205790    -8.0771054148    -6.0226262882     O    -0.880003   0.00    -0.0063903221   -0.0069871730   -0.0165556243 
 atom    -6.7869844270    -0.4713628790    -5.7531028541     H     0.501515   0.00    -0.0098248292   -0.0020814602   -0.0040829752 
 atom    -5.5414662504     0.9199084612    -5.3556852399     O    -0.947746   0.00     0.0163081511   -0.0208951379    0.0004652735 
 atom    -8.0608766799    -2.9631749391    -6.7295063371     O    -0.886006   0.00     0.0224487572    0.0067800494    0.0145092272 
 atom    -9.6390272168    -2.6928191759    -7.5129392979     H     0.412966   0.00    -0.0106817256   -0.0011664849   -0.0023109389 
 atom    -5.3878682401     6.1599668801    -6.1450309287     O    -1.125479   0.00    -0.0140497196   -0.0078075898    0.0044796455 
 atom    -2.6043929229     3.4003205728    -9.4059275008     H     0.433685   0.00     0.0000182376    0.0130111446    0.0012426425 
 atom     6.6124600669    -9.2539302368    -2.3057983788     H     0.480095   0.00     0.0113762159    0.0053548501    0.0011258761 
 atom     8.4060518192    -8.5928547422    -2.1094048008     O    -0.937242   0.00    -0.0139725681   -0.0051177754    0.0139969289 
 atom    -7.8214379823     8.4388954604    -6.4854641148    Al     1.333322   0.00    -0.0061566623    0.0050838315    0.0078328774 
 atom    13.1048119766    -8.7780524982    -0.0240915618     H     0.502292   0.00    -0.0057076256    0.0087074512    0.0082971989 
 atom     6.5493960942     4.7825276751    -6.8500851813     H     0.441917   0.00    -0.0029717569    0.0137318429   -0.0022776934 
 atom     9.4486770504    -4.1440914842    -1.5790089186     O    -0.905321   0.00     0.0109913269    0.0208120018   -0.0170783828 
 atom    11.8740880086     6.7230022984    -1.1568494040     O    -0.826703   0.00    -0.0254402472   -0.0120987996    0.0269648942 
 atom   -10.5044015803     4.4261389955    -4.7916371871     H     0.434971   0.00    -0.0040810568    0.0005450617   -0.0066386232 
 atom   -10.8781404717     7.4054560110    -7.4772021860     O    -0.868855   0.00     0.0025242276   -0.0003539760   -0.0120537311 
 atom     8.2101611318    10.1293922485     0.8272892667     H     0.457872   0.00     0.0128719568    0.0193489427    0.0033156361 
 atom     5.6242192466    -3.0707470787    -2.1912966207    Al     1.574988   0.00     0.0110234106    0.0179791493    0.0020588169 
 atom     8.2720100963     6.0379988455    -2.0129290993    Al     1.464711   0.00    -0.0176031008   -0.0064650941    0.0154582953 
 atom     2.1948773541   -10.2749019896    -2.7622172333     H     0.424162   0.00    -0.0030250234    0.0004075705    0.0031105146 
 atom     3.0677090947    -8.7049147358    -2.5093537576     O    -0.909055   0.00     0.0009073337   -0.0050016064   -0.0061252694 
 atom     3.5582116607     4.6270148741    -7.2921245724     H     0.451945   0.00     0.0092652969    0.0120700981   -0.0046460038 
 atom     2.2941614192    -3.7705706019    -2.4777087579     O    -1.108661   0.00    -0.0105586321   -0.0094256270   -0.0045663970 
 atom     4.6506487231     6.0725312616    -2.1690976263     O    -1.127776   0.00     0.0235246614    0.0003686468    0.0038435244 
 atom     3.5960460702    10.7579807004    -2.0968480345     O    -0.900957   0.00     0.0085337698   -0.0102339754   -0.0039388844 
 atom    12.0101632430     6.6917956641     1.0236395659     H     0.493560   0.00    -0.0077939360    0.0012910347   -0.0045988798 
 atom    -1.4018073759    -3.7104628856    -2.9693408856    Al     1.731654   0.00     0.0123681689    0.0002614258   -0.0039528543 
 atom     1.4906733092     4.4127504284    -2.5960340206    Al     1.714263   0.00    -0.0049906569    0.0038094906    0.0116363190 
 atom    -3.4079871452   -11.7060235119    -3.2489215820     H     0.404311   0.00     0.0000137226    0.0004809556   -0.0019077167 
 atom    -3.4472806146    -9.8695843014    -3.2189597289     O    -0.897722   0.00    -0.0005904922    0.0021055210    0.0114341035 
 atom     3.0644461286    12.4978923884    -2.2102344288     H     0.416591   0.00    -0.0000800446    0.0015262710    0.0008891097 
 atom   -12.8155627134    -6.5809866831    -4.9920536625     H     0.351764   0.00     0.0005128480   -0.0037060910   -0.0025638070 
 atom    -4.7281465166    -5.2398209139    -3.3357652643     O    -1.135908   0.00     0.0045053126   -0.0038220167    0.0073010602 
 atom    -2.1947130567     4.4245833961    -2.8629632289     O    -1.119385   0.00     0.0014791702    0.0013568762   -0.0031975500 
 atom    -2.9405525862     9.3256136610    -2.7894559917     O    -0.899819   0.00    -0.0080358964   -0.0004737434   -0.0029725104 
 atom    -1.8171429822    10.7206711183    -3.1716216758     H     0.420432   0.00     0.0055613087    0.0027413385    0.0059738300 
 atom    -8.2112547682    -5.2462715375    -3.8547188601    Al     1.281649   0.00    -0.0168540417   -0.0017335091   -0.0055284988 
 atom    -5.6749976693     3.5887559223    -3.1521193296    Al     1.535155   0.00    -0.0177854763    0.0090635099   -0.0074588227 
 atom    -8.3606158000    -9.1948887507    -6.8845978835     H     0.392091   0.00     0.0153999304    0.0121280983    0.0082783384 
 atom   -11.5302090962     7.3427419970    -9.1905803063     H     0.386434   0.00     0.0057393072    0.0006709859    0.0154955774 
 atom    12.2842004170    -7.4466619928     1.3124721478     O    -0.912014   0.00     0.0126972730   -0.0060460738    0.0004806045 
 atom    12.8323002046   -12.0839105343    -1.6233852232     H     0.380057   0.00    -0.0031423122   -0.0074739710    0.0020242168 
 atom   -11.6876398723    -5.4336822099    -4.1539620498     O    -0.829473   0.00     0.0053251425    0.0021054174    0.0077943799 
 atom    -9.3215328045     4.5262712546    -3.3679656996     O    -0.905302   0.00     0.0164996546    0.0104296278    0.0205480291 
 atom    10.6464199410    -2.6857463226    -1.4687647779     H     0.436214   0.00    -0.0059068775   -0.0121646624    0.0004033780 
 atom     8.8437552270    -6.7831027053     0.9423180432    Al     1.508899   0.00    -0.0021714711    0.0076267022   -0.0020014306 
 atom    -7.9764707541     9.6834359523    -3.1651840634     O    -0.939539   0.00    -0.0017279901   -0.0088369080    0.0016517682 
 atom     0.0446602525     3.2072174480    -7.6212465012     H     0.453954   0.00     0.0015174560    0.0004804114   -0.0024183921 
 atom    -6.2120741034    10.2710343985    -2.7512708652     H     0.490179   0.00    -0.0078139385   -0.0068265559   -0.0040651221 
 atom     5.5597215108    -5.3230470923     0.6165042212     O    -1.171569   0.00     0.0074938701   -0.0108589644   -0.0029987326 
 atom     7.4529034907     2.1075085940     0.8739845834     H     0.496233   0.00     0.0046029806    0.0096685265   -0.0012933671 
 atom     8.1528067858     3.8619726607     0.9838423575     O    -0.985501   0.00    -0.0005187215   -0.0108662683   -0.0146963285 
 atom     5.5972256874    -0.6347187159     0.5145511076     O    -1.010967   0.00    -0.0045031637   -0.0010384556    0.0116189110 
 atom     4.0979637545     0.6111904596     0.4394073943     H     0.547609   0.00     0.0061101927   -0.0030550690   -0.0031410912 
 atom     7.4873709101     8.4505157509     0.7632513778     O    -0.916236   0.00    -0.0117556852   -0.0158894995    0.0015551336 
 atom     2.2424838006    -6.5022936367     0.1643197294    Al     1.540896   0.00    -0.0042461970    0.0089946246    0.0072380091 
 atom     3.7305171234     8.4614197597     0.5553613118    Al     1.555039   0.00    -0.0085570981    0.0039884694    0.0022539739 
 atom    -1.2256887216    -6.0402155661    -0.1610110501     O    -1.186817   0.00     0.0119537756   -0.0005024069    0.0045195290 
 atom     0.5600539697     0.6579725567     0.1152378449     H     0.572687   0.00    -0.0067785897   -0.0012454789    0.0009684485 
 atom     1.6950080264     2.1479092094     0.3059180184     O    -1.044800   0.00    -0.0014323239   -0.0057151375   -0.0050301041 
 atom    -2.0102031322    -1.4459632925    -0.2861450456     O    -1.033010   0.00     0.0073254393   -0.0019596534    0.0028918725 
 atom    -3.4353478549    -0.2934408064    -0.4967299139     H     0.561011   0.00    -0.0049541971    0.0071981258    0.0077905649 
 atom     0.7206100366     6.7732214768     0.3836779844     O    -1.182244   0.00     0.0073856055   -0.0094319554   -0.0039819375 
 atom    -4.2781273522    -7.6098464389    -0.5403930515    Al     1.535126   0.00    -0.0030028659   -0.0128156163    0.0147829632 
 atom    -2.6468366175     7.0349701594    -0.0989383495    Al     1.579173   0.00     0.0016418037   -0.0023701542    0.0079511603 
 atom    -7.9978197519    -7.7681211299    -0.7941376858     O    -0.900145   0.00     0.0089258156   -0.0079021441    0.0028109635 
 atom    -7.2846057586    -0.2159903007    -0.4480092993     H     0.543859   0.00     0.0129852886    0.0035480355    0.0000267236 
 atom    -6.1711726583     1.3192369430    -0.2806407837     O    -1.021086   0.00     0.0002682850   -0.0082272543   -0.0072217747 
 atom    -8.7648135718    -2.9524267196    -0.9193771528     O    -0.915064   0.00     0.0096002293   -0.0057889269    0.0041328108 
 atom   -10.5298093734    -2.3766356968    -1.0093169991     H     0.433154   0.00    -0.0102906251    0.0028365636   -0.0048883467 
 atom    -5.9107425905     5.8779027329    -0.3502109200     O    -1.197968   0.00    -0.0041796144    0.0168197792   -0.0153155415 
 atom     6.0701494619    -9.1260212502     3.6876643980     H     0.488094   0.00     0.0068050414    0.0014802272   -0.0035737866 
 atom     7.8214110580    -8.6057593356     3.7583017123     O    -0.920306   0.00    -0.0090090303   -0.0049855866    0.0049435367 
 atom    -9.1230296494     7.1947714276    -0.7746559500    Al     1.494155   0.00     0.0002287534    0.0022361320    0.0006592934 
 atom    15.7515883992    -5.9182463663     6.2208400798     H     0.376959   0.00    -0.0019061370   -0.0015915352   -0.0006049943 
 atom     9.0502273770    -3.9619494292     3.6365812969     O    -0.904348   0.00    -0.0058235453   -0.0103002387   -0.0023448893 
 atom    11.4279485916     6.6915393318     3.5882618902     O    -0.841638   0.00    -0.0211142948    0.0093132759   -0.0329029942 
 atom   -13.6607288474     8.4784407047    -1.9972234310     H     0.432617   0.00    -0.0163140023    0.0052467138   -0.0108181110 
 atom   -12.6458312901     7.9811302690    -0.5949430625     O    -0.847172   0.00     0.0208821793   -0.0123021615    0.0019884280 
 atom     8.2764678286    10.1725791682     6.4921728795     H     0.414358   0.00    -0.0203554996   -0.0131290382   -0.0091071321 
 atom     5.0362978655    -2.9589714344     3.3081354518    Al     1.491700   0.00     0.0149549437   -0.0113166208   -0.0110720579 
 atom     7.8333408344     6.0494955908     3.7112280318    Al     1.420875   0.00    -0.0043865528    0.0215904095   -0.0023241433 
 atom     0.9049754201    -9.9886561400     3.0310917217     H     0.438497   0.00    -0.0043223760   -0.0042150062   -0.0027321237 
 atom     2.2652231886    -8.7572839947     3.0052691271     O    -0.897320   0.00    -0.0007784396    0.0089504539   -0.0007613085 
 atom    12.6894200396    -9.7524323738    -3.6558936493     H     0.501969   0.00     0.0065337487   -0.0072101924    0.0050984061 
 atom     1.7745979627    -3.7506199797     2.9196873444     O    -1.123540   0.00    -0.0405218143   -0.0064806831    0.0061450976 
 atom     4.1926319082     6.2541770414     3.5466723204     O    -1.116571   0.00    -0.0036751803   -0.0129774260   -0.0051788655 
 atom     2.5613195466    10.8239474320     3.2006840352     O    -0.886603   0.00     0.0391731178   -0.0212955069    0.0009501957 
 atom    13.2654161193     7.2638530466    -2.1437455894     H     0.397545   0.00     0.0179729330    0.0079438033   -0.0123819725 
 atom    -1.9438659365    -3.6970448966     2.5664895073    Al     1.692404   0.00    -0.0018678632   -0.0049245642    0.0087327701 
 atom     1.0105197044     4.3564748274     3.0865279910    Al     1.542352   0.00     0.0011923071    0.0067228070   -0.0010599982 
 atom    -4.3299037480   -11.5492851399     2.5618133844     H     0.398639   0.00    -0.0054956812   -0.0205587929   -0.0007720567 
 atom    -3.7424640254    -9.8370086223     2.3462477774     O    -0.861004   0.00     0.0019240716    0.0213432393   -0.0111733443 
 atom     0.7943368577    11.2091762736     3.0051884183     H     0.447691   0.00    -0.0335110376    0.0082577435   -0.0039216360 
 atom    -5.2060238901    -5.2096600362     2.3051711006     O    -1.129935   0.00    -0.0141662479   -0.0058528531   -0.0120614107 
 atom    -2.6093950121     4.4931805047     2.7389264100     O    -1.108515   0.00     0.0060867618    0.0009067388    0.0146423617 
 atom    -3.0857188106     9.3699553777     2.7246607842     O    -0.899156   0.00    -0.0104025061   -0.0000922876   -0.0028182528 
 atom    -4.6233674827    10.3136183456     2.6042910970     H     0.434494   0.00     0.0017662367    0.0004279401   -0.0011133653 
 atom    -8.7606622526    -5.4049740833     2.0374396730    Al     1.261393   0.00    -0.0126869074    0.0119131367   -0.0034641731 
 atom    -6.1636507236     3.6024496763     2.4594124780    Al     1.620444   0.00    -0.0086573308   -0.0013228984   -0.0008486028 
 atom    -8.8328849646    -9.4026394709    -0.5549411856     H     0.457003   0.00     0.0045126099    0.0166647990   -0.0063780201 
 atom    -5.7546461156     4.3366341426    -8.8125872115     H     0.494495   0.00    -0.0031594630   -0.0001844648    0.0025629936 
 atom    14.4019917992    -6.9958979384     5.6166715789     O    -0.793682   0.00    -0.0075685834   -0.0010147893    0.0147032194 
 atom    13.2713180481    -7.1807955559     2.9497917993     H     0.499597   0.00    -0.0061285082   -0.0038158263   -0.0129192960 
 atom   -12.2181711447    -5.7235351336     1.7223073626     O    -0.832823   0.00     0.0060107605    0.0001208362   -0.0064903377 
 atom    -9.7345715754     4.7142262461     1.9008637719     O    -0.924412   0.00     0.0048627191   -0.0008602791    0.0061528721 
 atom    10.3986799855    -2.6893793462     3.6751774387     H     0.431931   0.00    -0.0060811124   -0.0046741731    0.0027284323 
 atom     8.1567121122    -6.1263193788     6.4790199476    Al     1.250024   0.00     0.0026064571    0.0023032370    0.0029379284 
 atom     8.7081729174    -2.8962611966    10.2014727285     H     0.384617   0.00     0.0047135034   -0.0064842089    0.0214847408 
 atom    -8.9618656442     9.4154959703     2.1622980029     O    -0.901281   0.00     0.0055170523    0.0131314486   -0.0029177151 
 atom    -9.5274808185    11.1622278382     1.8968298128     H     0.411480   0.00     0.0017362909   -0.0158298821    0.0045159907 
 atom   -13.2093249517     7.7862287654     1.4306449732     H     0.506779   0.00    -0.0103976107    0.0082150815    0.0064190550 
 atom     4.8433728752    -5.5286030688     6.0132420827     O    -1.113993   0.00     0.0126076131    0.0088556975    0.0099143050 
 atom     6.4971167468     0.9822282033     5.6605981159     H     0.514651   0.00     0.0034321280    0.0195608035    0.0030925766 
 atom     7.6785173337     3.8087565247     6.4034573294     O    -0.892254   0.00     0.0155962676   -0.0074151388    0.0223861417 
 atom     5.7018035117    -0.7130810608     5.9359389444     O    -0.935436   0.00    -0.0072381252    0.0017770789    0.0012902695 
 atom     2.5741219002     1.0055072962     6.1729769430     H     0.462874   0.00     0.0018636746    0.0067123203    0.0023645220 
 atom     6.9803481000     9.0537300704     5.7437004578     O    -0.896916   0.00     0.0287512358    0.0050481984    0.0081526316 
 atom     1.5241740297    -6.3143472280     5.7691605197    Al     1.533339   0.00     0.0102511472   -0.0111840605    0.0108613342 
 atom     9.1778672465     3.5137305075     7.4272859597     H     0.389028   0.00    -0.0117157742   -0.0009826081   -0.0116681531 
 atom    -0.6907008474    -2.4983683430     7.5295437636     H     0.461781   0.00     0.0023205295   -0.0007897893    0.0049798135 
 atom     3.4412533668     8.8152611655     6.1315238693    Al     1.328079   0.00     0.0007601039    0.0147259067   -0.0021734739 
 atom    -1.7700839153    -6.0991387860     5.1932907874     O    -1.166163   0.00     0.0073606840    0.0203524845   -0.0041211197 
 atom    -0.9286000121     0.2855903965     5.1457645305     H     0.463188   0.00    -0.0038570942   -0.0044594762   -0.0020583108 
 atom     1.0804457311     2.0697100320     5.8518892989     O    -0.933703   0.00    -0.0009899606   -0.0036227844   -0.0112758090 
 atom    -2.4523350242    -0.9843842340     5.0008070007     O    -0.912820   0.00     0.0177953543    0.0030697305   -0.0045546977 
 atom    -4.1046319099    -0.0287193501     5.0476993899     H     0.477333   0.00    -0.0103312337   -0.0094291564   -0.0014662696 
 atom     0.1858833818     6.9984814192     6.0969746963     O    -0.958956   0.00    -0.0108860369    0.0111063141   -0.0206245252 
 atom    -4.7735245918    -7.6028834343     5.1619931710    Al     1.423615   0.00     0.0129837966   -0.0085360083    0.0088106120 
 atom    -4.6418517145     2.7198666478     7.3431961077     H     0.438778   0.00    -0.0096341706    0.0051131831    0.0008451095 
 atom    -5.1762329670    -4.4300700953     8.7916366070     H     0.405264   0.00    -0.0114389792   -0.0070730559   -0.0138376856 
 atom    -3.3800705840     7.0646336663     5.4868024366    Al     1.520565   0.00     0.0012203158   -0.0104432204    0.0042686441 
 atom    -8.1869058825    -8.3259518128     4.2410571624     O    -0.896720   0.00    -0.0063987017    0.0002477520    0.0054077556 
 atom    -7.8544705462    -0.5103167465     4.8481194212     H     0.502523   0.00     0.0056398639    0.0044777670   -0.0024818192 
 atom    -6.8474817170     1.1106790430     4.9867967598     O    -0.976056   0.00     0.0026771639   -0.0014917333    0.0012024501 
 atom    -9.3664118452    -3.1741814129     4.9242945047     O    -0.889460   0.00     0.0079937237   -0.0022267226    0.0004822053 
 atom    -6.5440285259     6.0377769503     4.9888415608     O    -1.173917   0.00     0.0080716468    0.0034663794   -0.0085472199 
 atom   -10.8239712823     3.9249606941     8.6149212616     H     0.413747   0.00     0.0024490709    0.0000193112   -0.0066936259 
 atom    10.0092586606    -9.9712634959     8.1382132003     H     0.394527   0.00     0.0035614562    0.0064402441   -0.0011493304 
 atom    10.2351012801    -8.1228399824     8.2888636276     O    -0.833867   0.00     0.0022370315   -0.0076298801    0.0030960200 
 atom    -9.7681749182     7.1853435540     4.9943451163    Al     1.296541   0.00    -0.0096210678    0.0038915109   -0.0095076843 
 atom   -11.0352449051     3.4962859091     1.6380661687     H     0.449395   0.00    -0.0077684140   -0.0035636482   -0.0012103918 
 atom     8.7579951734    -3.1710925345     8.4320371020     O    -0.851150   0.00    -0.0108878506    0.0045913780   -0.0265291882 
 atom   -14.5956948257     6.6738924578     4.6773645779     H     0.382899   0.00    -0.0020765774   -0.0024129130    0.0041050077 
 atom   -13.2185210933     7.6256043615     3.9782216655     O    -0.843583   0.00     0.0081119632    0.0028590326   -0.0025218633 
 atom    13.1708349052    -7.4941566191     7.0474869773     H     0.458289   0.00     0.0007514969    0.0029622610   -0.0119407963 
 atom     0.8497851247    -9.0272169538     8.1630748749     O    -0.831408   0.00    -0.0007285281    0.0162523995   -0.0123552208 
 atom     2.0185606479    -9.9009961814     9.2755738223     H     0.399220   0.00     0.0128479770   -0.0085548718    0.0106625184 
 atom     0.7818284837    -3.3548369151     8.3411367066     O    -0.745419   0.00    -0.0102389189   -0.0065371081   -0.0084500607 
 atom     4.1465094220     6.1619533210     8.7882029495     O    -0.802501   0.00     0.0028873522   -0.0072176698   -0.0172751375 
 atom     2.7577152183    10.9925978076     8.7104622682     O    -0.820068   0.00    -0.0007961114   -0.0018546030   -0.0000952174 
 atom     4.0987847827     6.7377421070    10.4848634631     H     0.435535   0.00     0.0025571921    0.0086581636    0.0153979713 
 atom    -4.6657088147   -10.5901436185     8.9533296063     H     0.379742   0.00    -0.0025067085   -0.0016502057    0.0036060894 
 atom    -3.5766340948    -9.9408024249     7.6695587172     O    -0.849906   0.00    -0.0076452943   -0.0000514392   -0.0057097153 
 atom     2.4627389061    12.8179633888     8.5468761870     H     0.366223   0.00     0.0018348434   -0.0064423921   -0.0016569825 
